id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
airbnb599232358a46554f807aef065477,https://www.airbnb.es/rooms/23054574,-0.33381098427416145,39.383569425767,2018-04-11 19:41:47.889000,2018-09-16 20:19:52.492000,airbnb171117960,entire_home,3,5,0,2,
airbnb599232358a46554f807aef065478,https://www.airbnb.es/rooms/25101702,-0.3348068786684977,39.38364306740473,2018-05-26 08:25:25.019000,2018-06-04 19:16:49.517000,airbnb164232025,private_room,0,1,0,1,26
airbnb599232358a46554f807aef065479,https://www.airbnb.es/rooms/3024411,-0.3320134220611544,39.38257500922865,2017-08-15 00:06:38.221000,2018-06-04 19:16:55.651000,airbnb15410368,entire_home,0,2,11,2,108
airbnb599232358a46554f807aef065480,https://www.airbnb.es/rooms/27942982,-0.3323542809553553,39.383601150454226,2018-08-26 10:29:17.506000,2018-09-16 19:47:50.560000,airbnb211074927,entire_home,2,5,0,3,
airbnb599232358a46554f807aef065481,https://www.airbnb.es/rooms/19126874,-0.3323744055066539,39.387427455147154,2017-08-15 00:06:50.375000,2017-10-08 12:51:23.487000,airbnb126752000,entire_home,3,6,3,3,120
airbnb599232358a46554f807aef065482,https://www.airbnb.es/rooms/20347214,-0.33235973398354635,39.38208606418693,2017-08-15 00:07:03.991000,2018-04-17 06:04:53.296000,airbnb145124412,private_room,0,4,6,1,51
airbnb599232358a46554f807aef065483,https://www.airbnb.es/rooms/22426111,-0.3326682055250915,39.382275143182234,2018-05-06 16:53:44.637000,2018-06-04 19:16:58.452000,airbnb164232025,private_room,0,1,0,1,24
airbnb599232358a46554f807aef065484,https://www.airbnb.es/rooms/16931269,-0.3198775442749311,39.36525344074418,2017-08-15 00:07:19.410000,2018-09-16 00:21:10.543000,airbnb60253915,entire_home,4,4,17,5,
airbnb599232358a46554f807aef065485,https://www.airbnb.es/rooms/22648437,-0.3206424263407208,39.36543195196595,2018-04-09 16:46:25.575000,2018-09-16 00:23:33.342000,airbnb21791688,private_room,1,2,1,2,
airbnb599232358a46554f807aef065486,https://www.airbnb.es/rooms/23552624,-0.3223993043574967,39.36600565311041,2018-04-09 16:46:25.575000,2018-09-16 00:23:40.869000,airbnb21791688,private_room,1,1,1,2,
airbnb599232358a46554f807aef065487,https://www.airbnb.es/rooms/18054029,-0.322172289612271,39.365181079797146,2018-04-09 16:46:25.575000,2018-09-16 00:24:55.360000,airbnb21791688,entire_home,4,6,0,3,
airbnb599232358a46554f807aef065488,https://www.airbnb.es/rooms/17469954,-0.3227366694026434,39.36462153252062,2017-08-15 00:07:03.991000,2017-10-08 12:53:43.036000,airbnb67853242,entire_home,1,3,4,2,80
airbnb599232358a46554f807aef065489,https://www.airbnb.es/rooms/21399220,-0.3221371564840139,39.363658295291984,2018-05-24 20:29:55.125000,2018-06-17 14:28:46.460000,airbnb154355557,entire_home,0,4,1,3,705
airbnb599232358a46554f807aef065490,https://www.airbnb.es/rooms/20690486,-0.3213956181566597,39.36211783209048,2018-05-24 20:30:12.634000,2018-09-16 00:22:42.381000,airbnb34084686,entire_home,3,5,8,2,
airbnb599232358a46554f807aef065491,https://www.airbnb.es/rooms/23668830,-0.31947710449701044,39.36353264687104,2018-04-09 16:46:25.575000,2018-09-16 00:22:07.242000,airbnb177122303,entire_home,3,4,0,2,
airbnb599232358a46554f807aef065492,https://www.airbnb.es/rooms/19748667,-0.31819406415589296,39.35826820957702,2017-08-15 00:07:19.410000,2018-05-27 15:49:55.612000,airbnb50120441,entire_home,5,8,7,3,144
airbnb599232358a46554f807aef065493,https://www.airbnb.es/rooms/26252643,-0.31480002447888716,39.355530744036905,2018-08-26 07:05:16.821000,2018-09-16 00:19:06.027000,airbnb192274105,entire_home,0,8,1,1,
airbnb599232358a46554f807aef065494,https://www.airbnb.es/rooms/20719368,-0.316484905225506,39.35573093956478,2018-04-09 16:46:25.574000,2018-09-15 22:52:42.095000,airbnb148351633,private_room,1,2,19,1,
airbnb599232358a46554f807aef065495,https://www.airbnb.es/rooms/26252645,-0.3133299453729484,39.35416561038064,2018-08-26 07:05:14.746000,2018-09-15 23:31:22.180000,airbnb192274105,entire_home,0,8,0,1,
airbnb599232358a46554f807aef065496,https://www.airbnb.es/rooms/24310012,-0.3226843808188268,39.34869498616956,2018-08-26 07:05:10.600000,2018-09-15 23:22:32.190000,airbnb183394685,entire_home,4,5,2,2,
airbnb599232358a46554f807aef065497,https://www.airbnb.es/rooms/23579664,-0.3221313068634869,39.34802516529958,2018-04-09 16:46:25.575000,2018-04-19 06:23:15.592000,airbnb25400481,private_room,1,2,2,2,32
airbnb599232358a46554f807aef065498,https://www.airbnb.es/rooms/17556081,-0.32059358740502997,39.35003251427455,2017-08-15 00:06:42.137000,2018-09-15 23:21:27.214000,airbnb115497899,entire_home,2,4,34,3,
airbnb599232358a46554f807aef065499,https://www.airbnb.es/rooms/20325878,-0.3208084494624466,39.35050459794576,2017-08-15 00:06:38.220000,2017-10-08 12:48:14.487000,airbnb80303564,private_room,1,2,6,1,35
airbnb599232358a46554f807aef065500,https://www.airbnb.es/rooms/23475688,-0.32078357549822545,39.350344412753586,2018-04-09 16:46:25.578000,2018-06-17 14:30:20.169000,airbnb25400481,entire_home,3,5,1,3,94
airbnb599232358a46554f807aef065501,https://www.airbnb.es/rooms/23404886,-0.32088691184244444,39.34988395825275,2018-04-07 00:02:45.695000,2018-04-07 04:50:47.823000,airbnb114033732,private_room,2,2,0,2,50
airbnb599232358a46554f807aef065502,https://www.airbnb.es/rooms/23457748,-0.3207845415253027,39.34941832202292,2018-04-07 00:02:45.695000,2018-04-07 04:50:45.585000,airbnb114033732,private_room,2,2,0,1,76
airbnb599232358a46554f807aef065503,https://www.airbnb.es/rooms/3453453,-0.32190919088545683,39.3496133920375,2018-08-26 07:05:27.746000,2018-09-16 00:25:10.981000,airbnb17367686,entire_home,0,4,0,30,
airbnb599232358a46554f807aef065504,https://www.airbnb.es/rooms/18208994,-0.32273636330062727,39.34968710646216,2017-08-15 00:06:38.221000,2018-09-15 22:48:29.398000,airbnb125301043,entire_home,3,4,25,3,
airbnb599232358a46554f807aef065505,https://www.airbnb.es/rooms/23663164,-0.322491476952363,39.35002542859555,2018-04-09 16:46:25.578000,2018-04-19 06:23:47.918000,airbnb25400481,private_room,1,3,0,2,38
airbnb599232358a46554f807aef065506,https://www.airbnb.es/rooms/25071185,-0.3219738783650337,39.35009264962944,2018-05-24 20:29:43.386000,2018-09-15 23:31:36.235000,airbnb27708802,entire_home,3,5,0,7,
airbnb599232358a46554f807aef065507,https://www.airbnb.es/rooms/14060960,-0.3222033062493351,39.35057260971646,2017-08-15 00:07:12.021000,2017-10-08 12:56:04.999000,airbnb16047337,entire_home,4,7,0,3,120
airbnb599232358a46554f807aef065508,https://www.airbnb.es/rooms/959190,-0.32215072514022497,39.351133226352026,2017-08-15 00:07:12.020000,2018-06-17 14:33:16.705000,airbnb5220094,entire_home,3,6,3,6,132
airbnb599232358a46554f807aef065509,https://www.airbnb.es/rooms/18644306,-0.3233221771843295,39.35601200873617,2017-08-15 00:06:59.701000,2018-09-16 00:20:57.280000,airbnb129534099,entire_home,3,6,6,3,
airbnb599232358a46554f807aef065510,https://www.airbnb.es/rooms/5790695,-0.32331617220974956,39.35492302961593,2017-08-15 00:06:59.701000,2017-10-08 12:52:56.324000,airbnb30042011,entire_home,3,5,6,3,120
airbnb599232358a46554f807aef065511,https://www.airbnb.es/rooms/19397715,-0.32347149926445284,39.3548046269977,2017-08-15 00:06:46.244000,2017-10-08 12:50:31.328000,airbnb135988787,entire_home,3,4,2,5,80
airbnb599232358a46554f807aef065512,https://www.airbnb.es/rooms/6204924,-0.32394286696023067,39.35514803413909,2017-08-15 00:06:38.221000,2018-09-15 22:49:42.672000,airbnb32178625,entire_home,3,5,57,3,
airbnb599232358a46554f807aef065513,https://www.airbnb.es/rooms/45528,-0.324,39.355,2017-08-15 00:07:12.020000,2018-09-15 22:54:11.441000,airbnb202104,entire_home,3,6,41,5,
airbnb599232358a46554f807aef065514,https://www.airbnb.es/rooms/2782334,-0.3215696079979174,39.35275003594699,2017-08-15 00:06:50.375000,2018-09-16 00:19:41.654000,airbnb14230948,entire_home,4,7,27,2,
airbnb599232358a46554f807aef065515,https://www.airbnb.es/rooms/6298661,-0.3212684812040052,39.35381085966127,2017-08-15 00:07:08.089000,2018-09-15 22:49:56.827000,airbnb1246110,entire_home,3,5,23,2,
airbnb599232358a46554f807aef065516,https://www.airbnb.es/rooms/18648914,-0.32085710669214706,39.35301082469675,2017-08-15 00:06:38.220000,2018-09-16 00:01:45.743000,airbnb50272059,entire_home,3,7,0,7,
airbnb599232358a46554f807aef065517,https://www.airbnb.es/rooms/24529529,-0.3214812379950756,39.35215796449103,2018-05-04 19:13:39.078000,2018-06-17 20:18:36.252000,airbnb1246110,entire_home,3,5,1,2,70
airbnb599232358a46554f807aef065518,https://www.airbnb.es/rooms/6343819,-0.3211242483424416,39.351918763118285,2018-05-24 20:30:15.113000,2018-06-17 14:34:49.105000,airbnb33039038,entire_home,2,4,12,6,70
airbnb599232358a46554f807aef065519,https://www.airbnb.es/rooms/18785398,-0.3207701963081021,39.351406044404186,2017-08-15 00:06:59.701000,2017-10-08 12:53:03.533000,airbnb80686291,entire_home,3,6,0,2,110
airbnb599232358a46554f807aef065520,https://www.airbnb.es/rooms/12491529,-0.32048405320988693,39.35586401142242,2017-08-15 00:06:59.701000,2017-10-08 12:53:00.066000,airbnb4965353,entire_home,4,8,5,5,80
airbnb599232358a46554f807aef065521,https://www.airbnb.es/rooms/8686731,-0.3208775493173373,39.356342276148624,2017-08-15 00:06:50.376000,2018-09-16 00:20:38.937000,airbnb11877818,entire_home,2,5,29,3,
airbnb599232358a46554f807aef065522,https://www.airbnb.es/rooms/12898739,-0.3208711084908499,39.3553760130745,2017-08-15 00:07:08.089000,2017-10-08 12:55:07.481000,airbnb3115906,entire_home,2,4,0,1,169
airbnb599232358a46554f807aef065523,https://www.airbnb.es/rooms/4209753,-0.32239567789051576,39.35454720229473,2017-08-15 00:07:03.992000,2018-09-16 00:20:17.381000,airbnb21842352,entire_home,5,8,22,2,
airbnb599232358a46554f807aef065524,https://www.airbnb.es/rooms/7421892,-0.32220103811367745,39.354363636285946,2017-08-15 00:06:55.217000,2017-10-08 12:51:56.168000,airbnb33017443,entire_home,2,4,21,2,50
airbnb599232358a46554f807aef065525,https://www.airbnb.es/rooms/130154,-0.32190696440489214,39.3556451752887,2017-08-15 00:07:08.089000,2017-10-08 12:54:53.456000,airbnb641261,private_room,1,3,17,4,35
airbnb599232358a46554f807aef065526,https://www.airbnb.es/rooms/27059567,-0.32241613384541035,39.35567049934386,2018-08-26 07:05:08.456000,2018-09-15 23:20:17.401000,airbnb74092847,private_room,2,4,8,2,
airbnb599232358a46554f807aef065527,https://www.airbnb.es/rooms/7360303,-0.3219242052127873,39.35807334665758,2017-08-15 00:06:46.244000,2018-04-09 19:43:45.836000,airbnb29038927,entire_home,2,5,26,2,114
airbnb599232358a46554f807aef065528,https://www.airbnb.es/rooms/5502004,-0.3208303580093269,39.35906978496586,2017-08-15 00:06:50.375000,2018-09-16 00:20:32.012000,airbnb18590159,entire_home,0,4,21,2,
airbnb599232358a46554f807aef065529,https://www.airbnb.es/rooms/12708590,-0.3209682880934879,39.35849676032761,2017-08-15 00:07:08.090000,2017-10-08 12:55:27.339000,airbnb62749252,entire_home,2,4,1,1,40
airbnb599232358a46554f807aef065530,https://www.airbnb.es/rooms/3134994,-0.321181970628153,39.35726239303908,2017-08-15 00:07:03.991000,2018-09-16 00:24:04.036000,airbnb239978,entire_home,0,6,0,7,
airbnb599232358a46554f807aef065531,https://www.airbnb.es/rooms/20684458,-0.32016047945306564,39.35724136686433,2018-05-24 20:29:52.374000,2018-09-15 23:24:59.124000,airbnb146715824,entire_home,3,4,3,2,
airbnb599232358a46554f807aef065532,https://www.airbnb.es/rooms/3134618,-0.3195514428031335,39.35687551297079,2017-08-15 00:07:19.410000,2018-09-16 00:23:07.802000,airbnb239978,entire_home,0,8,2,7,
airbnb599232358a46554f807aef065533,https://www.airbnb.es/rooms/26590533,-0.3191024432570215,39.3584704447266,2018-08-26 07:05:16.821000,2018-09-16 00:18:52.918000,airbnb192274105,entire_home,0,7,0,1,
airbnb599232358a46554f807aef065534,https://www.airbnb.es/rooms/407451,-0.3193207863484518,39.35877531137836,2017-08-15 00:07:19.411000,2017-10-08 12:56:36.453000,airbnb1652866,entire_home,1,3,17,6,50
airbnb599232358a46554f807aef065535,https://www.airbnb.es/rooms/13039119,-0.3203838310603601,39.35824797851354,2017-08-15 00:07:19.411000,2018-09-16 00:01:35.306000,airbnb72103388,entire_home,4,6,13,3,
airbnb599232358a46554f807aef065536,https://www.airbnb.es/rooms/762006,-0.32067582230271113,39.358064428207506,2017-08-15 00:07:12.021000,2018-06-17 14:34:53.216000,airbnb3971044,entire_home,2,4,14,1,51
airbnb599232358a46554f807aef065537,https://www.airbnb.es/rooms/21877258,-0.321160508182049,39.36011216422793,2018-05-24 20:29:55.125000,2018-09-16 00:21:29.048000,airbnb151054600,entire_home,2,4,2,2,
airbnb599232358a46554f807aef065538,https://www.airbnb.es/rooms/10649605,-0.3209839667105786,39.35977088977631,2017-08-15 00:07:03.992000,2018-09-16 00:06:33.489000,airbnb54992506,entire_home,3,5,1,1,
airbnb599232358a46554f807aef065539,https://www.airbnb.es/rooms/9273705,-0.3922087103512295,39.42810479501137,2017-08-15 00:06:59.702000,2018-09-16 20:17:23.770000,airbnb39812733,private_room,0,14,0,1,
airbnb599232358a46554f807aef065540,https://www.airbnb.es/rooms/11194846,-0.3923036541801294,39.42753050200892,2017-08-15 00:07:08.089000,2018-09-16 20:18:32.762000,airbnb39812733,private_room,0,2,1,1,
airbnb599232358a46554f807aef065541,https://www.airbnb.es/rooms/22660423,-0.3907683332816112,39.43297839708554,2018-04-11 19:41:49.944000,2018-04-17 06:05:47.413000,airbnb150745084,shared_room,1,1,4,2,13
airbnb599232358a46554f807aef065542,https://www.airbnb.es/rooms/22257976,-0.3903078788613397,39.430729998830095,2018-04-24 09:22:27.251000,2018-09-16 20:19:27.465000,airbnb64159672,private_room,1,2,1,1,
airbnb599232358a46554f807aef065543,https://www.airbnb.es/rooms/25096196,-0.3874258374650171,39.43307576577955,2018-05-26 08:26:00.523000,2018-09-16 20:18:57.476000,airbnb57500474,entire_home,0,4,2,1,
airbnb599232358a46554f807aef065544,https://www.airbnb.es/rooms/14270005,-0.37696762287508206,39.43393219411474,2017-08-15 07:26:30.640000,2018-09-16 20:17:52.110000,airbnb30958182,entire_home,2,4,14,3,
airbnb599232358a46554f807aef065545,https://www.airbnb.es/rooms/15716297,-0.3839279363205479,39.43772205877372,2017-08-15 07:26:10.108000,2018-09-19 20:43:32.027000,airbnb55750436,entire_home,3,5,42,2,
airbnb599232358a46554f807aef065546,https://www.airbnb.es/rooms/21971000,-0.3792982288307325,39.444397069627804,2018-05-05 01:21:01.805000,2018-09-19 20:46:29.816000,airbnb80087014,entire_home,3,6,11,2,
airbnb599232358a46554f807aef065547,https://www.airbnb.es/rooms/22583530,-0.38608176609798417,39.443177190040046,2018-05-05 01:21:01.805000,2018-09-19 20:46:20.527000,airbnb166030452,private_room,1,2,3,2,
airbnb599232358a46554f807aef065548,https://www.airbnb.es/rooms/21033706,-0.38828229946992515,39.44236282435706,2018-08-26 20:33:29.525000,2018-09-19 20:49:21.162000,airbnb151491780,private_room,2,3,1,1,
airbnb599232358a46554f807aef065549,https://www.airbnb.es/rooms/19372791,-0.38797441205668703,39.44162606906681,2017-08-15 07:26:35.023000,2017-10-09 10:21:36.815000,airbnb99156317,private_room,4,4,0,27,9
airbnb599232358a46554f807aef065550,https://www.airbnb.es/rooms/22093020,-0.3880353103170094,39.4402100958126,2018-08-26 20:33:29.525000,2018-09-19 20:48:24.189000,airbnb641261,entire_home,1,3,2,5,
airbnb599232358a46554f807aef065551,https://www.airbnb.es/rooms/19117396,-0.3884937435531186,39.43975077630099,2017-08-15 07:26:06.044000,2017-10-09 10:14:40.809000,airbnb117841204,private_room,1,2,18,1,15
airbnb599232358a46554f807aef065552,https://www.airbnb.es/rooms/24627279,-0.38853367642742664,39.43948360357458,2018-05-05 01:21:01.805000,2018-05-30 16:46:39.880000,airbnb186112590,private_room,0,1,0,1,18
airbnb599232358a46554f807aef065553,https://www.airbnb.es/rooms/25102122,-0.38733866678430545,39.44017796508507,2018-05-25 07:23:33.671000,2018-09-19 20:45:22.505000,airbnb189543208,entire_home,3,5,16,3,
airbnb599232358a46554f807aef065554,https://www.airbnb.es/rooms/24720431,-0.38705048996448915,39.44016058774901,2018-05-05 01:21:01.805000,2018-09-19 20:44:41.741000,airbnb55750436,entire_home,3,4,9,2,
airbnb599232358a46554f807aef065555,https://www.airbnb.es/rooms/25273980,-0.38930101083972307,39.43864445801649,2018-05-25 07:23:33.671000,2018-05-30 16:46:24.631000,airbnb190941731,private_room,1,2,0,1,24
airbnb599232358a46554f807aef065556,https://www.airbnb.es/rooms/27363894,-0.39011332339876537,39.43863441196201,2018-08-26 20:33:23.600000,2018-09-19 21:10:47.482000,airbnb177694977,private_room,1,2,9,1,
airbnb599232358a46554f807aef065557,https://www.airbnb.es/rooms/7197287,-0.3895679160262737,39.43910554680857,2017-08-15 07:26:06.045000,2018-09-19 20:46:08.637000,airbnb37688396,entire_home,0,8,84,2,
airbnb599232358a46554f807aef065558,https://www.airbnb.es/rooms/25185484,-0.38932568101703363,39.434558278941424,2018-05-26 08:25:41.810000,2018-06-04 19:16:33.985000,airbnb190257325,private_room,2,4,0,1,80
airbnb599232358a46554f807aef065559,https://www.airbnb.es/rooms/26958221,-0.3904874936737681,39.4353179960997,2018-08-26 10:29:17.506000,2018-09-16 20:15:37.363000,airbnb158322309,private_room,2,2,13,1,
airbnb599232358a46554f807aef065560,https://www.airbnb.es/rooms/19620268,-0.3903697993802465,39.43595987082774,2017-08-15 07:26:14.272000,2018-09-16 20:02:09.207000,airbnb137997393,entire_home,3,5,56,2,
airbnb599232358a46554f807aef065561,https://www.airbnb.es/rooms/14427388,-0.3924721055585733,39.43550601691668,2017-08-15 07:26:10.109000,2017-10-09 10:16:19.879000,airbnb88744393,entire_home,3,5,7,2,35
airbnb599232358a46554f807aef065562,https://www.airbnb.es/rooms/24451983,-0.3922849427732867,39.43511207608903,2018-05-06 16:54:17.696000,2018-09-16 20:01:43.740000,airbnb146611381,private_room,1,1,21,2,
airbnb599232358a46554f807aef065563,https://www.airbnb.es/rooms/17860560,-0.3919643016356157,39.44086077749516,2017-08-15 07:26:26.685000,2017-10-09 10:19:33.199000,airbnb111173084,private_room,1,1,0,1,10
airbnb599232358a46554f807aef065564,https://www.airbnb.es/rooms/24769390,-0.3892839345051064,39.43950516121042,2018-05-05 01:21:01.805000,2018-09-19 20:21:22.742000,airbnb177694977,private_room,2,5,30,1,
airbnb599232358a46554f807aef065565,https://www.airbnb.es/rooms/23531812,-0.3895855770388588,39.44081949937948,2018-05-25 07:23:38.576000,2018-09-19 20:46:44.215000,airbnb80087014,entire_home,3,6,9,2,
airbnb599232358a46554f807aef065566,https://www.airbnb.es/rooms/13242975,-0.3902082605076038,39.442284267542775,2017-08-15 07:26:35.024000,2017-10-09 10:22:04.628000,airbnb72506186,private_room,1,1,1,2,15
airbnb599232358a46554f807aef065567,https://www.airbnb.es/rooms/13076683,-0.3901392139538965,39.442625346608864,2017-08-15 07:26:35.024000,2017-10-09 10:22:08.386000,airbnb72506186,private_room,1,2,3,1,20
airbnb599232358a46554f807aef065568,https://www.airbnb.es/rooms/13570932,-0.389781674279956,39.44334705404068,2017-08-15 07:26:30.639000,2017-10-09 10:20:41.267000,airbnb78256883,private_room,1,2,1,1,25
airbnb599232358a46554f807aef065569,https://www.airbnb.es/rooms/2721660,-0.3904742351366851,39.44430689327638,2017-08-15 07:26:18.427000,2018-09-19 20:48:35.335000,airbnb13927447,private_room,0,2,8,2,
airbnb599232358a46554f807aef065570,https://www.airbnb.es/rooms/22665932,-0.39179522109563564,39.443790076719424,2018-05-05 01:21:01.805000,2018-09-19 20:47:30.014000,airbnb73028433,entire_home,2,4,29,2,
airbnb599232358a46554f807aef065571,https://www.airbnb.es/rooms/20130176,-0.39235434875948977,39.444108099617864,2018-05-05 01:21:01.805000,2018-05-30 16:47:14.169000,airbnb3992293,private_room,1,2,5,1,24
airbnb599232358a46554f807aef065572,https://www.airbnb.es/rooms/14510603,-0.3915090886571659,39.442399247688854,2017-08-15 07:26:39.340000,2017-10-09 10:23:16.083000,airbnb89653683,private_room,1,2,1,1,12
airbnb599232358a46554f807aef065573,https://www.airbnb.es/rooms/27258211,-0.39298970872350997,39.443732861729835,2018-08-26 20:33:29.524000,2018-09-19 20:47:14.606000,airbnb205311222,entire_home,4,7,3,2,
airbnb599232358a46554f807aef065574,https://www.airbnb.es/rooms/24441441,-0.39372720413957313,39.43552973242753,2018-05-06 16:54:11.025000,2018-09-16 20:01:56.417000,airbnb146611381,private_room,1,2,22,2,
airbnb599232358a46554f807aef065575,https://www.airbnb.es/rooms/23770738,-0.3944966432949885,39.43609623775292,2018-04-24 13:46:48.348000,2018-09-16 20:03:20.163000,airbnb36455654,private_room,3,4,34,1,
airbnb599232358a46554f807aef065576,https://www.airbnb.es/rooms/24786768,-0.39369046476502034,39.433468804594405,2018-05-06 16:54:17.697000,2018-06-04 19:16:59.752000,airbnb142185878,entire_home,3,5,0,4,48
airbnb599232358a46554f807aef065577,https://www.airbnb.es/rooms/23665399,-0.3973713482873102,39.4330959082459,2018-04-11 19:41:49.938000,2018-09-16 20:04:28.004000,airbnb175524119,private_room,1,2,7,2,
airbnb599232358a46554f807aef065578,https://www.airbnb.es/rooms/12228319,-0.39378646395480976,39.4291442309926,2017-08-15 00:06:50.374000,2018-09-16 20:17:41.140000,airbnb39812733,private_room,0,16,0,1,
airbnb599232358a46554f807aef065579,https://www.airbnb.es/rooms/7591826,-0.39495992022068743,39.42851288388763,2017-08-15 00:07:03.992000,2018-09-16 20:17:14.888000,airbnb39812733,private_room,0,5,2,1,
airbnb599232358a46554f807aef065580,https://www.airbnb.es/rooms/13904993,-0.40315412371025655,39.451032419230025,2017-08-15 07:26:43.550000,2018-05-30 16:46:02.594000,airbnb26909405,private_room,0,2,1,1,30
airbnb599232358a46554f807aef065581,https://www.airbnb.es/rooms/11539528,-0.40470518470656786,39.45173392855594,2017-08-15 07:26:51.505000,2018-05-13 06:27:28.697000,airbnb60864901,entire_home,0,2,7,3,49
airbnb599232358a46554f807aef065582,https://www.airbnb.es/rooms/2095264,-0.40359476434690167,39.453793924658264,2017-08-15 07:26:22.579000,2018-09-19 20:24:07.422000,airbnb6300090,entire_home,3,5,46,2,
airbnb599232358a46554f807aef065583,https://www.airbnb.es/rooms/13519211,-0.40499038071488375,39.45370756622985,2017-08-15 07:26:47.707000,2017-10-09 10:25:01.799000,airbnb23746044,private_room,1,2,0,2,20
airbnb599232358a46554f807aef065584,https://www.airbnb.es/rooms/22008208,-0.41082982397409246,39.45981120840125,2018-04-07 00:23:00.027000,2018-09-19 20:30:40.901000,airbnb104913573,private_room,2,1,0,7,
airbnb599232358a46554f807aef065585,https://www.airbnb.es/rooms/3930730,-0.4123773664073848,39.46077451514268,2017-08-15 11:08:58.464000,2017-10-10 04:08:41.829000,airbnb20363250,entire_home,1,3,4,4,75
airbnb599232358a46554f807aef065586,https://www.airbnb.es/rooms/23702792,-0.41225833862321937,39.461092690268174,2018-04-24 13:48:30.990000,2018-05-13 06:33:37.688000,airbnb1454145,entire_home,1,4,5,2,37
airbnb599232358a46554f807aef065587,https://www.airbnb.es/rooms/21763533,-0.411456282643696,39.460888503305235,2018-04-24 13:48:30.990000,2018-09-19 20:31:59.135000,airbnb153766540,entire_home,2,4,9,2,
airbnb599232358a46554f807aef065588,https://www.airbnb.es/rooms/26021105,-0.41180435935477283,39.46038601224589,2018-08-26 20:33:36.206000,2018-09-19 20:53:16.045000,airbnb101381846,entire_home,2,5,19,1,
airbnb599232358a46554f807aef065589,https://www.airbnb.es/rooms/16105559,-0.4111763588646382,39.459859513463854,2018-04-07 00:23:00.027000,2018-09-19 20:31:49.665000,airbnb104913573,entire_home,1,3,2,7,
airbnb599232358a46554f807aef065590,https://www.airbnb.es/rooms/17486863,-0.41082475172104815,39.46109101381528,2017-08-15 11:09:06.710000,2018-09-19 20:28:29.615000,airbnb11048105,entire_home,0,4,0,1,
airbnb599232358a46554f807aef065591,https://www.airbnb.es/rooms/25821781,-0.41184498938799885,39.46163204851127,2018-08-26 20:33:42.729000,2018-09-19 20:26:56.172000,airbnb7082334,entire_home,2,2,6,2,
airbnb599232358a46554f807aef065592,https://www.airbnb.es/rooms/19298975,-0.4086829470755439,39.463359733793574,2018-05-12 06:05:58.766000,2018-09-19 20:33:03.335000,airbnb135157141,entire_home,1,2,5,1,
airbnb599232358a46554f807aef065593,https://www.airbnb.es/rooms/11810395,-0.40970690123015774,39.46196679059976,2017-08-15 11:08:54.241000,2018-09-19 20:50:08.868000,airbnb61827276,private_room,0,2,83,1,
airbnb599232358a46554f807aef065594,https://www.airbnb.es/rooms/19138433,-0.407,39.465,2017-08-15 11:08:46.019000,2018-09-19 20:49:50.307000,airbnb133348594,private_room,0,1,62,1,
airbnb599232358a46554f807aef065595,https://www.airbnb.es/rooms/20691816,-0.40620161413724704,39.46439566089397,2018-04-24 13:48:30.990000,2018-09-19 21:11:02.166000,airbnb148086078,entire_home,3,4,4,14,
airbnb599232358a46554f807aef065596,https://www.airbnb.es/rooms/13712781,-0.4045545887110175,39.46304408062985,2017-08-15 11:08:58.465000,2018-09-19 20:27:39.805000,airbnb80087014,entire_home,4,6,34,2,
airbnb599232358a46554f807aef065597,https://www.airbnb.es/rooms/22730739,-0.40512604821654086,39.45652606152601,2018-04-24 13:46:30.318000,2018-05-13 06:27:39.841000,airbnb28346370,private_room,1,2,1,2,27
airbnb599232358a46554f807aef065598,https://www.airbnb.es/rooms/10680737,-0.40313714637913656,39.45511713844439,2017-08-15 07:26:43.550000,2017-10-09 10:23:44.386000,airbnb55170768,entire_home,1,4,1,1,45
airbnb599232358a46554f807aef065599,https://www.airbnb.es/rooms/15468535,-0.401,39.46,2017-08-15 11:08:58.465000,2018-09-19 20:29:00.341000,airbnb806645,entire_home,0,7,18,1,
airbnb599232358a46554f807aef065600,https://www.airbnb.es/rooms/17075520,-0.4014402700828934,39.46147842993135,2017-08-15 11:08:49.947000,2018-09-19 20:26:26.231000,airbnb19899472,entire_home,5,5,43,3,
airbnb599232358a46554f807aef065601,https://www.airbnb.es/rooms/13888497,-0.4021415245843518,39.46302455769682,2017-08-15 11:08:58.464000,2017-10-10 04:08:52.761000,airbnb57500474,entire_home,3,3,13,1,60
airbnb599232358a46554f807aef065602,https://www.airbnb.es/rooms/23048212,-0.4016098728651557,39.46463261861819,2018-08-26 20:33:47.013000,2018-09-19 20:32:50.436000,airbnb9628889,private_room,1,2,4,2,
airbnb599232358a46554f807aef065603,https://www.airbnb.es/rooms/19033299,-0.39914362385399244,39.46448182400293,2018-08-26 20:33:42.729000,2018-09-19 20:27:33.579000,airbnb111122501,private_room,0,1,1,1,
airbnb599232358a46554f807aef065604,https://www.airbnb.es/rooms/11785289,-0.39897146216759716,39.46259515459996,2017-08-15 11:08:49.947000,2018-09-19 20:49:29.570000,airbnb61827276,private_room,0,1,153,1,
airbnb599232358a46554f807aef065605,https://www.airbnb.es/rooms/24614339,-0.3988054129449769,39.46260886047359,2018-05-09 12:37:00.208000,2018-09-19 20:28:47.275000,airbnb144823971,private_room,2,4,1,1,
